AM: Column headings for HR-reporting


MANDT	 WERKS	 ZREPTP	 ZCOLNR	 ZCOLHD
100	 CN20	 PRODUCTIVE HOURS 1	 013	 Labour P & M spec
100	 CN20	 PRODUCTIVE HOURS 1	 014	 LabourP&M 正常工作日加班150
100	 CN20	 PRODUCTIVE HOURS 1	 015	 LabourP&M 周末加班200％
100	 CN20	 PRODUCTIVE HOURS 1	 016	 LabourP&M 国定假日加班300％
100	 CN20	 PRODUCTIVE HOURS 1	 017	 Training Pneumatic L
100	 CN20	 PRODUCTIVE HOURS 1	 018	 TrainPneuL 正常工作日加班15
100	 CN20	 PRODUCTIVE HOURS 1	 019	 TrainPneuL 周末加班200％
100	 CN20	 PRODUCTIVE HOURS 1	 020	 TrainPneuL 国定假日加班300
100	 CN20	 PRODUCTIVE HOURS 1	 100	 Training Electric L
100	 CN20	 PRODUCTIVE HOURS 1	 101	 TrainEl L 正常工作日加班150
100	 CN20	 PRODUCTIVE HOURS 1	 102	 TrainEl L 周末加班200％
100	 CN20	 PRODUCTIVE HOURS 1	 103	 TrainEl L 国定假日加班300％
100	 CN20	 PRODUCTIVE HOURS 1	 104	 On Site Service Loc
100	 CN20	 PRODUCTIVE HOURS 1	 105	 SiteSrvLoc正常工作日加班150
100	 CN20	 PRODUCTIVE HOURS 1	 106	 SiteSrvLoc周末加班200％
100	 CN20	 PRODUCTIVE HOURS 1	 107	 SiteSrvLoc国定假日加班300％
100	 CN20	 PRODUCTIVE HOURS 2	 001	 Labour Travel
100	 CN20	 PRODUCTIVE HOURS 2	 002	 LabourTrav正常工作日加班150
100	 CN20	 PRODUCTIVE HOURS 2	 003	 LabourTrav周末加班200％
100	 CN20	 PRODUCTIVE HOURS 2	 004	 LabourTrav国定假日加班300％
100	 CN20	 PRODUCTIVE HOURS 2	 005	 Travel time
100	 CN20	 PRODUCTIVE HOURS 2	 006	 TravelTime正常工作日加班150
100	 CN20	 PRODUCTIVE HOURS 2	 007	 TravelTime周末加班200％
100	 CN20	 PRODUCTIVE HOURS 2	 008	 TravelTime国定假日加班300％
100	 CN20	 PRODUCTIVE HOURS 2	 009	 Technical specialist
100	 CN20	 PRODUCTIVE HOURS 2	 010	 TechnSpec正常工作日加班150％
100	 CN20	 PRODUCTIVE HOURS 2	 011	 TechnSpec周末加班200％
100	 CN20	 PRODUCTIVE HOURS 2	 012	 TechnSpec国定假日加班300％
100	 CN20	 PRODUCTIVE HOURS 2	 013	 Training Pneumatic T
100	 CN20	 PRODUCTIVE HOURS 2	 014	 TrainPneuT 正常工作日加班15
100	 CN20	 PRODUCTIVE HOURS 2	 015	 TrainPneuT 周末加班200％
100	 CN20	 PRODUCTIVE HOURS 2	 016	 TrainPneuT 国定假日加班300
100	 CN20	 PRODUCTIVE HOURS 2	 017	 Training Electric T
100	 CN20	 PRODUCTIVE HOURS 2	 018	 TrainEl T 正常工作日加班150
100	 CN20	 PRODUCTIVE HOURS 2	 019	 TrainEl T 周末加班200％
100	 CN20	 PRODUCTIVE HOURS 2	 020	 TrainEl T 国定假日加班300％
100	 CN20	 PRODUCTIVE HOURS 2	 100	 On Site Service Trav
100	 CN20	 PRODUCTIVE HOURS 2	 101	 SiteSrvTra正常工作日加班150
100	 CN20	 PRODUCTIVE HOURS 2	 102	 SiteSrvTra周末加班200％
100	 CN20	 PRODUCTIVE HOURS 2	 103	 SiteSrvTra国定假日加班300％
100	 CN20	 PRODUCTIVE HOURS 2	 104	 Standby Time
100	 CN20	 PRODUCTIVE HOURS 2	 105	 Standby 正常工作日加班150％
100	 CN20	 PRODUCTIVE HOURS 2	 106	 Standby 周末加班200％
100	 CN20	 PRODUCTIVE HOURS 2	 107	 Standby 国定假日加班300％
100	 CN20	 PRODUCTIVE HOURS GM 1	 001	 Labour Site
100	 CN20	 PRODUCTIVE HOURS GM 1	 002	 LabourSiteGM翻班110％
100	 CN20	 PRODUCTIVE HOURS GM 1	 003	 LabourSiteGM周末加班210％
100	 CN20	 PRODUCTIVE HOURS GM 1	 004	 LabourSiteGM国定假日加班31
100	 CN20	 PRODUCTIVE HOURS GM 1	 005	 Labour WS Normal
100	 CN20	 PRODUCTIVE HOURS GM 1	 006	 LabWSNorm GM翻班110％
100	 CN20	 PRODUCTIVE HOURS GM 1	 007	 LabWSNormGM周末加班210％
100	 CN20	 PRODUCTIVE HOURS GM 1	 008	 LabWSNormGM国定假日加班315
100	 CN20	 PRODUCTIVE HOURS GM 1	 009	 Labour WS Cust
100	 CN20	 PRODUCTIVE HOURS GM 1	 010	 LabWSCustGM翻班110％
100	 CN20	 PRODUCTIVE HOURS GM 1	 011	 LabWSCustGM周末加班210％
100	 CN20	 PRODUCTIVE HOURS GM 1	 012	 LabWSCustGM国定假日加班315
100	 CN20	 PRODUCTIVE HOURS GM 1	 013	 Labour P & M spec
100	 CN20	 PRODUCTIVE HOURS GM 1	 014	 LabourP&M GM翻班110％
100	 CN20	 PRODUCTIVE HOURS GM 1	 015	 LabourP&M GM周末加班210％
100	 CN20	 PRODUCTIVE HOURS GM 1	 016	 LabourP&M GM国定假日加班31
100	 CN20	 PRODUCTIVE HOURS GM 1	 017	 Training Pneumatic L
100	 CN20	 PRODUCTIVE HOURS GM 1	 018	 TrainPneuL GM翻班110％
100	 CN20	 PRODUCTIVE HOURS GM 1	 019	 TrainPneuL GM周末加班210
100	 CN20	 PRODUCTIVE HOURS GM 1	 020	 TrainPneuL GM国定假日加班3
100	 CN20	 PRODUCTIVE HOURS GM 1	 100	 Training Electric L
100	 CN20	 PRODUCTIVE HOURS GM 1	 101	 TrainEl L GM翻班110％
100	 CN20	 PRODUCTIVE HOURS GM 1	 102	 TrainEl L GM周末加班210
100	 CN20	 PRODUCTIVE HOURS GM 1	 103	 TrainEl L GM国定假日加班31
100	 CN20	 PRODUCTIVE HOURS GM 1	 104	 On Site Service Loc
100	 CN20	 PRODUCTIVE HOURS GM 1	 105	 SiteSrvLocGM翻班110％
100	 CN20	 PRODUCTIVE HOURS GM 1	 106	 SiteSrvLocGM周末加班210
100	 CN20	 PRODUCTIVE HOURS GM 1	 107	 SiteSrvLocGM国定假日加班31
100	 CN20	 PRODUCTIVE HOURS GM 2	 001	 Labour Travel
100	 CN20	 PRODUCTIVE HOURS GM 2	 002	 LabourTravGM翻班110％
100	 CN20	 PRODUCTIVE HOURS GM 2	 003	 LabourTravGM周末加班210％
100	 CN20	 PRODUCTIVE HOURS GM 2	 004	 LabourTravGM国定假日加班31
100	 CN20	 PRODUCTIVE HOURS GM 2	 005	 Travel time
100	 CN20	 PRODUCTIVE HOURS GM 2	 006	 TravelTimeGM翻班110％
100	 CN20	 PRODUCTIVE HOURS GM 2	 007	 TravelTimeGM周末加班210％
100	 CN20	 PRODUCTIVE HOURS GM 2	 008	 TravelTimeGM国定假日加班31
100	 CN20	 PRODUCTIVE HOURS GM 2	 009	 Technical specialist
100	 CN20	 PRODUCTIVE HOURS GM 2	 010	 TechnSpecGM翻班110％
100	 CN20	 PRODUCTIVE HOURS GM 2	 011	 TechnSpecGM周末加班210％
100	 CN20	 PRODUCTIVE HOURS GM 2	 012	 TechnSpecGM国定假日加班315
100	 CN20	 PRODUCTIVE HOURS GM 2	 013	 Training Pneumatic T
100	 CN20	 PRODUCTIVE HOURS GM 2	 014	 TrainPneuT GM翻班110％
100	 CN20	 PRODUCTIVE HOURS GM 2	 015	 TrainPneuT GM周末加班210
100	 CN20	 PRODUCTIVE HOURS GM 2	 016	 TrainPneuT GM国定假日加班3
100	 CN20	 PRODUCTIVE HOURS GM 2	 017	 Training Electric T
100	 CN20	 PRODUCTIVE HOURS GM 2	 018	 TrainEl T GM翻班110％
100	 CN20	 PRODUCTIVE HOURS GM 2	 019	 TrainEl T GM周末加班210
100	 CN20	 PRODUCTIVE HOURS GM 2	 020	 TrainEl T GM国定假日加班31
100	 CN20	 PRODUCTIVE HOURS GM 2	 100	 On Site Service Trav
100	 CN20	 PRODUCTIVE HOURS GM 2	 101	 SiteSrvTraGM翻班110％
100	 CN20	 PRODUCTIVE HOURS GM 2	 102	 SiteSrvTraGM周末加班210
100	 CN20	 PRODUCTIVE HOURS GM 2	 103	 SiteSrvTraGM国定假日加班31
100	 CN20	 PRODUCTIVE HOURS GM 2	 104	 Standby Time
100	 CN20	 PRODUCTIVE HOURS GM 2	 105	 Standby GM翻班110％
100	 CN20	 PRODUCTIVE HOURS GM 2	 106	 Standby GM周末加班210
100	 CN20	 PRODUCTIVE HOURS GM 2	 107	 Standby GM国定假日加班315
100	 CN20	 PRODUCTIVE KM LCU AU	 001	 Mileage (KM)
100	 CN20	 PRODUCTIVE KM LCU AU	 002	 Add.Expence (LCU)
100	 CN20	 PRODUCTIVE KM LCU AU	 003	 Travel Allow  (LCU)
100	 CN20	 PRODUCTIVE KM LCU AU	 004	 Travel Allow (AU)
100	 CN20	 PRODUCTIVE KM LCU AU	 005	 Overnight Stay (AU)
100	 CN20	 周末加班200％	 001	 Labour Site
100	 CN20	 周末加班200％	 002	 Labour Travel
100	 CN20	 周末加班200％	 003	 Labour Normal Worksh
100	 CN20	 周末加班200％	 004	 Travel Time
100	 CN20	 周末加班200％	 005	 Travel Allowance
100	 CN20	 周末加班200％	 006	 Overnight Stay
100	 CN20	 周末加班200％	 007	 Technical specialist
100	 CN20	 周末加班200％	 008	 LabouWorkshopCustSit
100	 CN20	 周末加班200％	 009	 Labour P & M spec
100	 CN20	 周末加班200％	 010	 Mileage (km)
100	 CN20	 周末加班200％	 011	 Add.Expence (loc cur
100	 CN20	 周末加班200％	 012	 Travel Allow.  (LCU)
100	 CN20	 周末加班200％	 013	 Training Pneumatic L
100	 CN20	 周末加班200％	 014	 Training Pneumatic T
100	 CN20	 周末加班200％	 015	 Training Electric L
100	 CN20	 周末加班200％	 016	 Training Electric T
100	 CN20	 周末加班200％	 017	 On Site Service Loc
100	 CN20	 周末加班200％	 018	 On Site Service Trav
100	 CN20	 周末加班200％	 019	 Standby Time
100	 CN20	 周末加班200％	 020	 Branch Maintenance
100	 CN20	 周末加班200％	 100	 Training
100	 CN20	 周末加班200％	 101	 Customer Visit
100	 CN20	 周末加班200％	 102	 Branch Meetings
100	 CN20	 周末加班200％	 103	 Holiday
100	 CN20	 周末加班200％	 104	 Sick
100	 CN20	 周末加班200％	 105	 Administration
100	 CN20	 周末加班200％	 106	 Travel hours
100	 CN20	 周末加班200％	 107	 周末加班200％
100	 CN20	 周末加班200％ - CONSOLIDATED	 001	 Labour Site
100	 CN20	 周末加班200％ - CONSOLIDATED	 002	 Labour Travel
100	 CN20	 周末加班200％ - CONSOLIDATED	 003	 Labour Normal Worksh
100	 CN20	 周末加班200％ - CONSOLIDATED	 004	 Travel Time
100	 CN20	 周末加班200％ - CONSOLIDATED	 005	 Travel Allowance
100	 CN20	 周末加班200％ - CONSOLIDATED	 006	 Overnight Stay
100	 CN20	 周末加班200％ - CONSOLIDATED	 007	 Technical specialist
100	 CN20	 周末加班200％ - CONSOLIDATED	 008	 LabouWorkshopCustSit
100	 CN20	 周末加班200％ - CONSOLIDATED	 009	 Labour P & M spec
100	 CN20	 周末加班200％ - CONSOLIDATED	 010	 Mileage (km)
100	 CN20	 周末加班200％ - CONSOLIDATED	 011	 Add.Expence (loc cur
100	 CN20	 周末加班200％ - CONSOLIDATED	 012	 Travel Allow.  (LCU)
100	 CN20	 周末加班200％ - CONSOLIDATED	 013	 Training Pneumatic L
100	 CN20	 周末加班200％ - CONSOLIDATED	 014	 Training Pneumatic T
100	 CN20	 周末加班200％ - CONSOLIDATED	 015	 Training Electric L
100	 CN20	 周末加班200％ - CONSOLIDATED	 016	 Training Electric T
100	 CN20	 周末加班200％ - CONSOLIDATED	 017	 On Site Service Loc
100	 CN20	 周末加班200％ - CONSOLIDATED	 018	 On Site Service Trav
100	 CN20	 周末加班200％ - CONSOLIDATED	 019	 Standby Time
100	 CN20	 周末加班200％ - CONSOLIDATED	 020	 Branch Maintenance
100	 CN20	 周末加班200％ - CONSOLIDATED	 100	 Training
100	 CN20	 周末加班200％ - CONSOLIDATED	 101	 Customer Visit
100	 CN20	 周末加班200％ - CONSOLIDATED	 102	 Branch Meetings
100	 CN20	 周末加班200％ - CONSOLIDATED	 103	 Holiday
100	 CN20	 周末加班200％ - CONSOLIDATED	 104	 Sick
100	 CN20	 周末加班200％ - CONSOLIDATED	 105	 Administration
100	 CN20	 周末加班200％ - CONSOLIDATED	 106	 Travel hours
100	 CN20	 周末加班200％ - CONSOLIDATED	 107	 周末加班200％ - consolida
100	 CN20	 国定假日加班300％	 001	 Labour Site
100	 CN20	 国定假日加班300％	 002	 Labour Travel
100	 CN20	 国定假日加班300％	 003	 Labour Normal Worksh
100	 CN20	 国定假日加班300％	 004	 Travel Time
100	 CN20	 国定假日加班300％	 005	 Travel Allowance
100	 CN20	 国定假日加班300％	 006	 Overnight Stay
100	 CN20	 国定假日加班300％	 007	 Technical specialist
100	 CN20	 国定假日加班300％	 008	 LabouWorkshopCustSit
100	 CN20	 国定假日加班300％	 009	 Labour P & M spec
100	 CN20	 国定假日加班300％	 010	 Mileage (km)
100	 CN20	 国定假日加班300％	 011	 Add.Expence (loc cur
100	 CN20	 国定假日加班300％	 012	 Travel Allow.  (LCU)
100	 CN20	 国定假日加班300％	 013	 Training Pneumatic L
100	 CN20	 国定假日加班300％	 014	 Training Pneumatic T
100	 CN20	 国定假日加班300％	 015	 Training Electric L
100	 CN20	 国定假日加班300％	 016	 Training Electric T
100	 CN20	 国定假日加班300％	 017	 On Site Service Loc
100	 CN20	 国定假日加班300％	 018	 On Site Service Trav
100	 CN20	 国定假日加班300％	 019	 Standby Time
100	 CN20	 国定假日加班300％	 020	 Branch Maintenance
100	 CN20	 国定假日加班300％	 100	 Training
100	 CN20	 国定假日加班300％	 101	 Customer Visit
100	 CN20	 国定假日加班300％	 102	 Branch Meetings
100	 CN20	 国定假日加班300％	 103	 Holiday
100	 CN20	 国定假日加班300％	 104	 Sick
100	 CN20	 国定假日加班300％	 105	 Administration
100	 CN20	 国定假日加班300％	 106	 Travel hours
100	 CN20	 国定假日加班300％	 107	 国定假日加班300％
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 001	 Labour Site
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 002	 Labour Travel
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 003	 Labour Normal Worksh
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 004	 Travel Time
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 005	 Travel Allowance
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 006	 Overnight Stay
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 007	 Technical specialist
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 008	 LabouWorkshopCustSit
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 009	 Labour P & M spec
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 010	 Mileage (km)
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 011	 Add.Expence (loc cur
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 012	 Travel Allow.  (LCU)
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 013	 Training Pneumatic L
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 014	 Training Pneumatic T
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 015	 Training Electric L
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 016	 Training Electric T
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 017	 On Site Service Loc
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 018	 On Site Service Trav
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 019	 Standby Time
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 020	 Branch Maintenance
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 100	 Training
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 101	 Customer Visit
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 102	 Branch Meetings
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 103	 Holiday
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 104	 Sick
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 105	 Administration
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 106	 Travel hours
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 107	 国定假日加班300％ - consoli
100	 CN20	 正常工作日加班150%	 001	 Labour Site
100	 CN20	 正常工作日加班150%	 002	 Labour Travel
100	 CN20	 正常工作日加班150%	 003	 Labour Normal Worksh
100	 CN20	 正常工作日加班150%	 004	 Travel Time
100	 CN20	 正常工作日加班150%	 005	 Travel Allowance
100	 CN20	 正常工作日加班150%	 006	 Overnight Stay
100	 CN20	 正常工作日加班150%	 007	 Technical specialist
100	 CN20	 正常工作日加班150%	 008	 LabouWorkshopCustSit
100	 CN20	 正常工作日加班150%	 009	 Labour P & M spec
100	 CN20	 正常工作日加班150%	 010	 Mileage (km)
100	 CN20	 正常工作日加班150%	 011	 Add.Expence (loc cur
100	 CN20	 正常工作日加班150%	 012	 Travel Allow.  (LCU)
100	 CN20	 正常工作日加班150%	 013	 Training Pneumatic L
100	 CN20	 正常工作日加班150%	 014	 Training Pneumatic T
100	 CN20	 正常工作日加班150%	 015	 Training Electric L
100	 CN20	 正常工作日加班150%	 016	 Training Electric T
100	 CN20	 正常工作日加班150%	 017	 On Site Service Loc
100	 CN20	 正常工作日加班150%	 018	 On Site Service Trav
100	 CN20	 正常工作日加班150%	 019	 Standby Time
100	 CN20	 正常工作日加班150%	 020	 Branch Maintenance
100	 CN20	 正常工作日加班150%	 100	 Training
100	 CN20	 正常工作日加班150%	 101	 Customer Visit
100	 CN20	 正常工作日加班150%	 102	 Branch Meetings
100	 CN20	 正常工作日加班150%	 103	 Holiday
100	 CN20	 正常工作日加班150%	 104	 Sick
100	 CN20	 正常工作日加班150%	 105	 Administration
100	 CN20	 正常工作日加班150%	 106	 Travel hours
100	 CN20	 正常工作日加班150%	 107	 正常工作日加班150%
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 001	 Labour Site
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 002	 Labour Travel
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 003	 Labour Normal Worksh
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 004	 Travel Time
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 005	 Travel Allowance
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 006	 Overnight Stay
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 007	 Technical specialist
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 008	 LabouWorkshopCustSit
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 009	 Labour P & M spec
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 010	 Mileage (km)
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 011	 Add.Expence (loc cur
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 012	 Travel Allow.  (LCU)
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 013	 Training Pneumatic L
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 014	 Training Pneumatic T
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 015	 Training Electric L
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 016	 Training Electric T
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 017	 On Site Service Loc
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 018	 On Site Service Trav
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 019	 Standby Time
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 020	 Branch Maintenance
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 100	 Training
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 101	 Customer Visit
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 102	 Branch Meetings
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 103	 Holiday
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 104	 Sick
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 105	 Administration
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 106	 Travel hours
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 107	 正常工作日加班150% - consol
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 001	 Training Normal Hr
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 002	 Training OT NormDay
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 003	 Training OT Weekend
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 004	 Meeting
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 005	 Meeting OT NormDay
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 006	 Meeting  OT Weekend
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 007	 Travel - NP
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 008	 Travel NP OT NormDay
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 009	 Travel NP OT Weekend
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 010	 Customer Visit
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 011	 Administration
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 012	 Branch Maintenance
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 013	 Total NP (NormHr)
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 014	 Total NP Hr (OT)
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 016	 Sick (Hr)
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 018	 Accident (Hr)
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 020	 Rest (Hr)
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 021	 Rest (Day)
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 023	 Lieu Day (Day)
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 025	 Holiday / Leave (Day
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 027	 Public Holiday (Day)
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 028	 Total NP Hr(NormHr+O
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 029	 Sick (Day)
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 030	 Accident  (Day)
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 100	 Lieu Day (Hr)
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 101	 Holiday / Leave (Hr)
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 102	 Public Holiday (Hr)
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 001	 Training Normal Hr
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 002	 Training OT NormDay
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 003	 Training OT Weekend
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 004	 Meeting
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 005	 Meeting OT NormDay
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 006	 Meeting  OT Weekend
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 007	 Travel - NP
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 008	 Travel NP OT NormDay
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 009	 Travel NP OT Weekend
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 010	 Customer Visit
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 011	 Administration
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 012	 Branch Maintenance
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 013	 Total NP (NormHr)
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 014	 Total NP Hr (OT)
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 016	 Sick (Hr)
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 018	 Accident (Hr)
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 020	 Rest (Hr)
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 021	 Rest (Day)
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 023	 Lieu Day (Day)
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 025	 Holiday / Leave (Day
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 027	 Public Holiday (Day)
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 028	 Total NP Hr(NormHr+O
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 029	 Sick (Day)
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 030	 Accident  (Day)
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 100	 Lieu Day (Hr)
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 101	 Holiday / Leave (Hr)
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 102	 Public Holiday (Hr)
100	 CN61	 PRODUCTIVE HOURS	 001	 Labour (Normal Hr)
100	 CN61	 PRODUCTIVE HOURS	 002	 Labour(OTNormalDay)
100	 CN61	 PRODUCTIVE HOURS	 003	 Labour (OT Weekend)
100	 CN61	 PRODUCTIVE HOURS	 004	 Labour(OTPublHoliday
100	 CN61	 PRODUCTIVE HOURS	 005	 Total Labour (OT)
100	 CN61	 PRODUCTIVE HOURS	 007	 Travel (Normal Hr)
100	 CN61	 PRODUCTIVE HOURS	 008	 Travel (OTNormalDay)
100	 CN61	 PRODUCTIVE HOURS	 009	 Travel (OT Weekend)
100	 CN61	 PRODUCTIVE HOURS	 010	 Travel(OTPublHoliday
100	 CN61	 PRODUCTIVE HOURS	 013	 TotalProduc(NormHr)
100	 CN61	 PRODUCTIVE HOURS	 016	 Total Evaluated Hr
100	 CN61	 PRODUCTIVE HOURS	 021	 TotalLabr(NormHr+OT)
100	 CN61	 PRODUCTIVE HOURS	 022	 TotalTravl(NormHr+OT
100	 CN61	 PRODUCTIVE HOURS	 023	 TotalProductive(OT)
100	 CN61	 PRODUCTIVE HOURS	 024	 Total Travel OT
100	 CN61	 PRODUCTIVE HOURS	 100	 TotProduct(NormHr+OT
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 001	 Labour (Normal Hr)
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 002	 Labour(OTNormalDay)
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 003	 Labour (OT Weekend)
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 004	 Labour(OTPublHoliday
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 005	 Total Labour (OT)
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 007	 Travel (Normal Hr)
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 008	 Travel (OTNormalDay)
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 009	 Travel (OT Weekend)
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 010	 Travel(OTPublHoliday
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 012	 TotTravel(NormHr+OT)
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 013	 TotalProduc(NormHr)
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 016	 Total Evaluated Hr
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 021	 TotalLabr(NormHr+OT)
