AM: Group Activity types for Confirmation


MANDT	 WERKS	 ZREPTP	 LEARR	 GRUND	 ZCOLNR	 ZCOLNR2	 ZCOLNR3	 ZCOLNR4	 ZCOLNR5
X	 X	 X	 X	 X	 	 	 	 	
MANDT-CLNT(3)	 WERKS-CHAR(4)	 CHAR50-CHAR(50)	 LSTAR-CHAR(6)	 CO_AGRND-CHAR(4)	 ZCHAR3-CHAR(3)	 ZCHAR3-CHAR(3)	 ZCHAR3-CHAR(3)	 ZCHAR3-CHAR(3)	 ZCHAR3-CHAR(3)
100	 CHAA	 HR REPORT	 ZAM001	 	 001	 	 	 	
100	 CHAA	 HR REPORT	 ZAM001	 0001	 001	 	 	 	
100	 CHAA	 HR REPORT	 ZAM001	 0002	 001	 	 	 	
100	 CHAA	 HR REPORT	 ZAM001	 0003	 001	 	 	 	
100	 CHAA	 HR REPORT	 ZAM001	 0004	 001	 	 	 	
100	 CHAA	 HR REPORT	 ZAM007	 	 001	 	 	 	
100	 CHAA	 HR REPORT	 ZAM007	 0001	 001	 	 	 	
100	 CHAA	 HR REPORT	 ZAM007	 0002	 001	 	 	 	
100	 CHAA	 HR REPORT	 ZAM007	 0003	 001	 	 	 	
100	 CHAA	 HR REPORT	 ZAM007	 0004	 001	 	 	 	
100	 CHAA	 HR REPORT	 ZAM010	 	 003	 	 	 	
100	 CHAA	 HR REPORT	 ZAM020	 	 011	 	 	 	
100	 CHAA	 HR REPORT	 ZAM025	 	 002	 	 	 	
100	 CHAA	 HR REPORT	 ZAM025	 0002	 002	 	 	 	
100	 CHAA	 HR REPORT	 ZAM025	 0004	 002	 	 	 	
100	 CHAA	 HR REPORT	 ZAM027	 	 011	 	 	 	
100	 CHAA	 HR REPORT	 ZAM034	 	 001	 	 	 	
100	 CHAA	 HR REPORT	 ZAM034	 0001	 001	 	 	 	
100	 CHAA	 HR REPORT	 ZAM034	 0002	 001	 	 	 	
100	 CHAA	 HR REPORT	 ZAM034	 0003	 001	 	 	 	
100	 CHAA	 HR REPORT	 ZAM034	 0004	 001	 	 	 	
100	 CHAA	 HR REPORT	 ZAM044	 	 001	 	 	 	
100	 CHAA	 HR REPORT	 ZAM044	 0001	 001	 	 	 	
100	 CHAA	 HR REPORT	 ZAM044	 0002	 001	 	 	 	
100	 CHAA	 HR REPORT	 ZAM044	 0003	 001	 	 	 	
100	 CHAA	 HR REPORT	 ZAM044	 0004	 001	 	 	 	
100	 CHAA	 HR REPORT	 ZNP001	 	 004	 	 	 004	
100	 CHAA	 HR REPORT	 ZNP002	 	 	 	 	 004	
100	 CHAA	 HR REPORT	 ZNP003	 	 	 	 	 004	
100	 CHAA	 HR REPORT	 ZNP004	 	 	 	 	 004	
100	 CHAA	 HR REPORT	 ZNP005	 	 	 	 	 004	
100	 CHAA	 HR REPORT	 ZNP006	 	 	 	 	 005	
100	 CHAA	 HR REPORT	 ZNP007	 	 	 	 	 007	
100	 CHAA	 HR REPORT	 ZNP008	 	 	 	 	 006	
100	 CHAA	 HR REPORT	 ZNP009	 0005	 	 	 	 009	
100	 CHAA	 HR REPORT	 ZNP009	 0006	 	 	 	 010	
100	 CHAA	 HR REPORT	 ZNP009	 0007	 	 	 	 010	
100	 CHAA	 HR REPORT	 ZNP009	 0008	 	 	 	 010	
100	 CHAA	 HR REPORT	 ZNP009	 0009	 	 	 	 010	
100	 CHAA	 HR REPORT	 ZNP009	 0010	 	 	 	 010	
100	 CHAA	 HR REPORT	 ZNP009	 0011	 	 	 	 010	
100	 CHAA	 HR REPORT	 ZNP012	 	 	 	 	 006	
100	 CHAA	 HR REPORT	 ZNP013	 	 	 	 	 008	
100	 CHAA	 HR REPORT	 ZNP014	 	 003	 	 	 003	
100	 CHAA	 HR REPORT	 ZNP015	 	 	 	 	 004	
100	 CHAA	 HR REPORT	 ZNP017	 	 	 	 	 011	
100	 CHAA	 HR REPORT	 ZNP021	 	 	 	 	 011	
100	 CHAA	 HR REPORT	 ZNP022	 	 003	 	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE	 ZNP002	 	 012	 013	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE	 ZNP003	 	 001	 013	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE	 ZNP003	 0001	 003	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE	 ZNP003	 0003	 003	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE	 ZNP003	 0004	 003	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE	 ZNP003	 0006	 002	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE	 ZNP003	 0007	 002	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE	 ZNP004	 	 010	 013	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE	 ZNP005	 	 004	 013	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE	 ZNP005	 0001	 006	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE	 ZNP005	 0003	 006	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE	 ZNP005	 0004	 006	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE	 ZNP005	 0006	 005	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE	 ZNP005	 0007	 005	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE	 ZNP006	 	 101	 	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE	 ZNP007	 	 016	 	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE	 ZNP008	 	 100	 	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE	 ZNP012	 	 102	 	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE	 ZNP013	 	 018	 	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE	 ZNP015	 	 011	 013	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE	 ZNP016	 	 007	 013	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE	 ZNP016	 0001	 009	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE	 ZNP016	 0003	 009	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE	 ZNP016	 0004	 009	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE	 ZNP016	 0006	 008	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE	 ZNP016	 0007	 008	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE	 ZNP027	 	 020	 	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE	 ZNP028	 	 020	 	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP002	 	 012	 013	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP003	 	 001	 013	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP003	 0001	 003	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP003	 0003	 003	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP003	 0004	 003	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP003	 0006	 002	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP003	 0007	 002	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP004	 	 010	 013	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP005	 	 004	 013	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP005	 0001	 006	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP005	 0003	 006	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP005	 0004	 006	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP005	 0006	 005	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP005	 0007	 005	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP006	 	 101	 	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP007	 	 016	 	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP008	 	 100	 	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP012	 	 102	 	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP013	 	 018	 	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP015	 	 011	 013	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP016	 	 007	 013	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP016	 0001	 009	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP016	 0003	 009	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP016	 0004	 009	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP016	 0006	 008	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP016	 0007	 008	 014	 	 	
100	 CN01	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP027	 	 020	 	 	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM001	 	 001	 013	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM001	 0001	 003	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM001	 0002	 004	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM001	 0003	 003	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM001	 0004	 003	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM001	 0005	 004	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM001	 0006	 002	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM001	 0007	 002	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM004	 	 007	 013	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM004	 0001	 009	 011	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM004	 0002	 010	 011	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM004	 0003	 009	 011	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM004	 0004	 009	 011	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM004	 0005	 010	 011	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM004	 0006	 008	 011	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM004	 0007	 008	 011	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM007	 	 001	 013	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM007	 0001	 003	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM007	 0002	 004	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM007	 0003	 003	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM007	 0004	 003	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM007	 0005	 004	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM007	 0006	 002	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM007	 0007	 002	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM025	 	 007	 013	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM025	 0001	 009	 011	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM025	 0002	 010	 011	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM025	 0003	 009	 011	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM025	 0004	 009	 011	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM025	 0005	 010	 011	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM025	 0006	 008	 011	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM025	 0007	 008	 011	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM034	 	 001	 013	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM034	 0001	 003	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM034	 0002	 004	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM034	 0003	 003	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM034	 0004	 003	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM034	 0005	 004	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM034	 0006	 002	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM034	 0007	 002	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM044	 	 001	 013	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM044	 0001	 003	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM044	 0002	 004	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM044	 0003	 003	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM044	 0004	 003	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM044	 0005	 004	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM044	 0006	 002	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZAM044	 0007	 002	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS	 ZNP001	 	 016	 	 	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM001	 	 001	 013	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM001	 0001	 003	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM001	 0002	 004	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM001	 0003	 003	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM001	 0004	 003	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM001	 0005	 004	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM001	 0006	 002	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM001	 0007	 002	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM004	 	 007	 013	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM004	 0001	 009	 011	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM004	 0002	 010	 011	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM004	 0003	 009	 011	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM004	 0004	 009	 011	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM004	 0005	 010	 011	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM004	 0006	 008	 011	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM004	 0007	 008	 011	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM007	 	 001	 013	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM007	 0001	 003	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM007	 0002	 004	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM007	 0003	 003	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM007	 0004	 003	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM007	 0005	 004	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM007	 0006	 002	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM007	 0007	 002	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM025	 	 007	 013	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM025	 0001	 009	 011	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM025	 0002	 010	 011	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM025	 0003	 009	 011	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM025	 0004	 009	 011	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM025	 0005	 010	 011	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM025	 0006	 008	 011	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM025	 0007	 008	 011	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM034	 	 001	 013	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM034	 0001	 003	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM034	 0002	 004	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM034	 0003	 003	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM034	 0004	 003	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM034	 0005	 004	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM034	 0006	 002	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM034	 0007	 002	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM044	 	 001	 013	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM044	 0001	 003	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM044	 0002	 004	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM044	 0003	 003	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM044	 0004	 003	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM044	 0005	 004	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM044	 0006	 002	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZAM044	 0007	 002	 005	 100	 	
100	 CN01	 PRODUCTIVE HOURS - OVERVIEW	 ZNP001	 	 016	 	 	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM001	 	 001	 003	 007	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM001	 0001	 002	 003	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM001	 0002	 002	 003	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM001	 0003	 002	 003	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM001	 0004	 002	 003	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM001	 0005	 002	 003	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM001	 0006	 002	 003	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM001	 0007	 002	 003	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM004	 	 004	 006	 007	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM004	 0001	 005	 006	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM004	 0002	 005	 006	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM004	 0003	 005	 006	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM004	 0004	 005	 006	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM004	 0005	 005	 006	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM004	 0006	 005	 006	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM004	 0007	 005	 006	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM007	 	 001	 003	 007	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM007	 0001	 002	 003	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM007	 0002	 002	 003	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM007	 0003	 002	 003	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM007	 0004	 002	 003	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM007	 0005	 002	 003	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM007	 0006	 002	 003	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM007	 0007	 002	 003	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM025	 	 004	 006	 007	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM025	 0001	 005	 006	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM025	 0002	 005	 006	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM025	 0003	 005	 006	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM025	 0004	 005	 006	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM025	 0005	 005	 006	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM025	 0006	 005	 006	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM025	 0007	 005	 006	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM034	 	 001	 003	 007	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM034	 0001	 002	 003	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM034	 0002	 002	 003	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM034	 0003	 002	 003	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM034	 0004	 002	 003	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM034	 0005	 002	 003	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM034	 0006	 002	 003	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM034	 0007	 002	 003	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM044	 	 001	 003	 007	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM044	 0001	 002	 003	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM044	 0002	 002	 003	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM044	 0003	 002	 003	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM044	 0004	 002	 003	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM044	 0005	 002	 003	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM044	 0006	 002	 003	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZAM044	 0007	 002	 003	 008	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP002	 	 018	 019	 106	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP003	 	 010	 019	 106	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP003	 0001	 011	 020	 106	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP003	 0002	 011	 020	 106	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP003	 0003	 011	 020	 106	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP003	 0004	 011	 020	 106	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP003	 0005	 011	 020	 106	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP003	 0006	 011	 020	 106	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP003	 0007	 011	 020	 106	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP004	 	 016	 019	 106	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP005	 	 012	 019	 106	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP005	 0001	 013	 020	 106	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP005	 0002	 013	 020	 106	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP005	 0003	 013	 020	 106	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP005	 0004	 013	 020	 106	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP005	 0005	 013	 020	 106	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP005	 0006	 013	 020	 106	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP005	 0007	 013	 020	 106	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP006	 	 104	 	 	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP007	 	 100	 	 	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP008	 	 103	 	 	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP012	 	 105	 	 	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP013	 	 101	 	 	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP015	 	 017	 019	 106	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP016	 	 014	 019	 106	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP016	 0001	 015	 020	 106	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP016	 0002	 015	 020	 106	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP016	 0003	 015	 020	 106	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP016	 0004	 015	 020	 106	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP016	 0005	 015	 020	 106	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP016	 0006	 015	 020	 106	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP016	 0007	 015	 020	 106	 	
100	 CN01	 PRODUCTIVITY AND UTILIZATION	 ZNP027	 	 102	 	 	 	
100	 CN11	 TIME REPORT	 ZAM001	 	 001	 	 	 	
100	 CN11	 TIME REPORT	 ZAM001	 0001	 002	 	 	 	
100	 CN11	 TIME REPORT	 ZAM001	 0002	 002	 	 	 	
100	 CN11	 TIME REPORT	 ZAM001	 0003	 002	 	 	 	
