"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_P027_PRICE_INDEXATION","N/A","2,386","1,558","  828","35 %","Contract Indexation",
"[Totle]"," ","2,386","1,558","  828","35 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_P034_COPA_POSTING_BATCH","N/A","  708","  383","  325","46 %","Copa Posting Batch Program",
"[Totle]"," ","  708","  383","  325","46 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_PLAN_CAPACITY","N/A","1,352","  910","  442","33 %","AM: Planned capacity",
"[Totle]"," ","1,352","  910","  442","33 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_PLKO_TXTSP","N/A","   61","   28","   33","54 %","AM : D025 Update Language for long text display.",
"[Totle]"," ","   61","   28","   33","54 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_POST_BILLING_COPA","N/A","  271","  150","  121","45 %","Post CO Document from Billing Document",
"[Totle]"," ","  271","  150","  121","45 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_PO_MASS_CHANGE","N/A","  206","  123","   83","40 %","AM : Update PO in All contracts of a customer",
"[Totle]"," ","  206","  123","   83","40 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_PRCTR_SIM","N/A","  472","  253","  219","46 %","AM: Profit centre derivation simulation tool",
"[Totle]"," ","  472","  253","  219","46 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_READ_TEXTS","N/A","   82","   60","   22","27 %","General program to read and list all type of texts",
"[Totle]"," ","   82","   60","   22","27 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_READ_TEXTS_INDEX","N/A","   82","   56","   26","32 %","General program to read and list all type of texts",
"[Totle]"," ","   82","   56","   26","32 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_RECON_VAN_STOCK","N/A","  500","  225","  275","55 %","AM: Reconciliation VAN Stock",
"[Totle]"," ","  500","  225","  275","55 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_RECON_VIRTUAL_STOCK","N/A","  316","  182","  134","42 %","AM: Reconciliation virtual Stock",
"[Totle]"," ","  316","  182","  134","42 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_REPAIR_GOODSMVTS","N/A","  420","  258","  162","39 %","AM: Repair goodsmovements",
"[Totle]"," ","  420","  258","  162","39 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_RESET_BACKBILLING_FLAG","N/A","   95","   41","   54","57 %","AM: Reset Backbilling Flag",
"BDCRECX1","N/A","  256","  184","   72","28 %","AM: Reset Backbilling Flag",
"[Totle]"," ","  351","  225","  126","36 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_RESET_KNKKF_DYNAMIC_CC","N/A","  214","  112","  102","48 %","Reset the external credit mngt. assignments in tables KNKKF1",
"YAM_RESET_KNKKF_DYNAMIC_CC","0100","    7","    4","    3","43 %","screen  YES/NO",
"YAM_RESET_KNKKF_DYNAMIC_CC","0120","    6","    4","    2","33 %","scr120",
"[Totle]"," ","  227","  120","  107","47 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_RESET_NACH_CREDIT_CHECK","N/A","  264","  152","  112","42 %","Reset the external credit management assignments after Clien",
"[Totle]"," ","  264","  152","  112","42 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_RETURNED_PARTS","N/A","  685","  321","  364","53 %","AM: List of Returned parts",
"[Totle]"," ","  685","  321","  364","53 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_REVERSE_MEASDOC","N/A","  253","  151","  102","40 %","Reverse measurement documents",
"[Totle]"," ","  253","  151","  102","40 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_REV_REC_CONV","N/A","  310","  254","   56","18 %","AM: Revenue Recognition conversion program for existing cont",
"BDDIREKT","N/A","   19","    5","   14","74 %","AM: Revenue Recognition conversion program for existing cont",
"LV01APRO","N/A","   31","   14","   17","55 %","Include contains the values for the log types",
"RVDIREKT","N/A","  891","  673","  218","24 %","Direct Values",
"RVMESSAGE","N/A","   54","   38","   16","30 %","Direct Values",
"RVVBTYP","N/A","  116","   87","   29","25 %","Direct Values",
"TDOBJECTS","N/A","    6","    2","    4","67 %","Direct Values",
"[Totle]"," ","1,427","1,073","  354","25 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_RIPRJT00_FR","N/A","  200","   82","  118","59 %","PM: Job Ticket",
"LIPRTF03","N/A","   44","   30","   14","32 %","PM: COMMON PRINT INCLUDE",
"LIPRTF04","N/A","   26","   17","    9","35 %","PM: COMMON PRINT INCLUDE",
"RIPRID01","N/A","  353","  266","   87","25 %","PM: Include Print - DATA",
"RIPRIF10","N/A","  266","  104","  162","61 %","MSM: Form for the use of comm. interface with SAPscript",
"YAM_RIPRIF01_FR","N/A","1,990","1,285","  705","35 %","PM: Print Programs - General Form Routines: Include",
"YAM_RIPRIF02_FR","N/A","1,193","  833","  360","30 %","PM: Order Printing INCLUDE",
"[Totle]"," ","4,072","2,617","1,455","36 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_RKKBABS0","N/A","  221","  150","   71","32 %","Set Status "Closed"",
"LCOKOTYP","N/A","   31","   21","   10","32 %","Set Status "Closed"",
"[Totle]"," ","  252","  171","   81","32 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_RSETESTD","N/A","  437","  330","  107","24 %","AM: Delete IDocs",
"AUTH2TOP","N/A","  112","   62","   50","45 %","Global Top INCLUDE for EDI Authorization Checks",
"LEDI1D01","N/A","   38","   21","   17","45 %","Constants for FUGR1",
"[Totle]"," ","  587","  413","  174","30 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_RVADOR01","N/A","2,178","1,515","  663","30 %","Print Program for Sales Documents",
"ADDI_TYPES_BUYING","N/A","   85","   44","   41","48 %","Print Program for Sales Documents",
"ADDI_TYPES_DELIVERIES","N/A","   34","    5","   29","85 %","Print Program for Sales Documents",
"ADDI_TYPES_GOODS_MOVEMENT","N/A","    9","    2","    7","78 %","Print Program for Sales Documents",
"ADDI_TYPES_IDOC","N/A","  312","  219","   93","30 %","Print Program for Sales Documents",
"ADDI_TYPES_SALES_ORDER","N/A","   58","   17","   41","71 %","Print Program for Sales Documents",
"BDDIREKT","N/A","   19","    5","   14","74 %","Print Program for Sales Documents",
"LV01APRO","N/A","   31","   14","   17","55 %","Include contains the values for the log types",
"RVADOPFO","N/A","  194","  149","   45","23 %","INCLUDE for OPEN_FORM for SD Print Programs",
"RVADTABL","N/A","   31","   18","   13","42 %","INCLUDE for General Table Descriptions for Print Programs",
"RVDIREKT","N/A","  891","  673","  218","24 %","Direct Values",
"RVMESSAGE","N/A","   54","   38","   16","30 %","Direct Values",
"RVVBTYP","N/A","  116","   87","   29","25 %","Direct Values",
"SAPCAMFL","N/A","   17","    2","   15","88 %","Direct Values",
"SDZAVDAT","N/A","   58","   40","   18","31 %","Include for different users: Data declaration for ZAV",
"TDOBJECTS","N/A","    6","    2","    4","67 %","Include for different users: Data declaration for ZAV",
"VEDADATA","N/A","  111","   66","   45","41 %","Common Parts Contract Data",
"[Totle]"," ","4,204","2,896","1,308","31 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_RVADOR01_BGAA","N/A","2,860","1,954","  906","32 %","Print Program for Sales Documents",
"ADDI_TYPES_BUYING","N/A","   85","   44","   41","48 %","Print Program for Sales Documents",
"ADDI_TYPES_DELIVERIES","N/A","   34","    5","   29","85 %","Print Program for Sales Documents",
"ADDI_TYPES_GOODS_MOVEMENT","N/A","    9","    2","    7","78 %","Print Program for Sales Documents",
"ADDI_TYPES_IDOC","N/A","  312","  219","   93","30 %","Print Program for Sales Documents",
"ADDI_TYPES_SALES_ORDER","N/A","   58","   17","   41","71 %","Print Program for Sales Documents",
"BDDIREKT","N/A","   19","    5","   14","74 %","Print Program for Sales Documents",
"LV01APRO","N/A","   31","   14","   17","55 %","Include contains the values for the log types",
"RVADOPFO","N/A","  194","  149","   45","23 %","INCLUDE for OPEN_FORM for SD Print Programs",
"RVADTABL","N/A","   31","   18","   13","42 %","INCLUDE for General Table Descriptions for Print Programs",
"RVDIREKT","N/A","  891","  673","  218","24 %","Direct Values",
"RVMESSAGE","N/A","   54","   38","   16","30 %","Direct Values",
"RVVBTYP","N/A","  116","   87","   29","25 %","Direct Values",
"SAPCAMFL","N/A","   17","    2","   15","88 %","Direct Values",
"SDZAVDAT","N/A","   58","   40","   18","31 %","Include for different users: Data declaration for ZAV",
"TDOBJECTS","N/A","    6","    2","    4","67 %","Include for different users: Data declaration for ZAV",
"VEDADATA","N/A","  111","   66","   45","41 %","Common Parts Contract Data",
"[Totle]"," ","4,886","3,335","1,551","32 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_RVADORBG","N/A","2,303","1,615","  688","30 %","Print Program for Sales Documents",
"ADDI_TYPES_BUYING","N/A","   85","   44","   41","48 %","Print Program for Sales Documents",
"ADDI_TYPES_DELIVERIES","N/A","   34","    5","   29","85 %","Print Program for Sales Documents",
"ADDI_TYPES_GOODS_MOVEMENT","N/A","    9","    2","    7","78 %","Print Program for Sales Documents",
"ADDI_TYPES_IDOC","N/A","  312","  219","   93","30 %","Print Program for Sales Documents",
"ADDI_TYPES_SALES_ORDER","N/A","   58","   17","   41","71 %","Print Program for Sales Documents",
"BDDIREKT","N/A","   19","    5","   14","74 %","Print Program for Sales Documents",
"LV01APRO","N/A","   31","   14","   17","55 %","Include contains the values for the log types",
"RVADOPFO","N/A","  194","  149","   45","23 %","INCLUDE for OPEN_FORM for SD Print Programs",
"RVADTABL","N/A","   31","   18","   13","42 %","INCLUDE for General Table Descriptions for Print Programs",
"RVDIREKT","N/A","  891","  673","  218","24 %","Direct Values",
"RVMESSAGE","N/A","   54","   38","   16","30 %","Direct Values",
"RVVBTYP","N/A","  116","   87","   29","25 %","Direct Values",
"SAPCAMFL","N/A","   17","    2","   15","88 %","Direct Values",
"SDZAVDAT","N/A","   58","   40","   18","31 %","Include for different users: Data declaration for ZAV",
"TDOBJECTS","N/A","    6","    2","    4","67 %","Include for different users: Data declaration for ZAV",
"VEDADATA","N/A","  111","   66","   45","41 %","Common Parts Contract Data",
"[Totle]"," ","4,329","2,996","1,333","31 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_RVADORCH","N/A","2,296","1,606","  690","30 %","Print Program for Sales Documents",
"ADDI_TYPES_BUYING","N/A","   85","   44","   41","48 %","Print Program for Sales Documents",
"ADDI_TYPES_DELIVERIES","N/A","   34","    5","   29","85 %","Print Program for Sales Documents",
"ADDI_TYPES_GOODS_MOVEMENT","N/A","    9","    2","    7","78 %","Print Program for Sales Documents",
"ADDI_TYPES_IDOC","N/A","  312","  219","   93","30 %","Print Program for Sales Documents",
"ADDI_TYPES_SALES_ORDER","N/A","   58","   17","   41","71 %","Print Program for Sales Documents",
"BDDIREKT","N/A","   19","    5","   14","74 %","Print Program for Sales Documents",
"LV01APRO","N/A","   31","   14","   17","55 %","Include contains the values for the log types",
"RVADOPFO","N/A","  194","  149","   45","23 %","INCLUDE for OPEN_FORM for SD Print Programs",
"RVADTABL","N/A","   31","   18","   13","42 %","INCLUDE for General Table Descriptions for Print Programs",
"RVDIREKT","N/A","  891","  673","  218","24 %","Direct Values",
"RVMESSAGE","N/A","   54","   38","   16","30 %","Direct Values",
"RVVBTYP","N/A","  116","   87","   29","25 %","Direct Values",
"SAPCAMFL","N/A","   17","    2","   15","88 %","Direct Values",
"SDZAVDAT","N/A","   58","   40","   18","31 %","Include for different users: Data declaration for ZAV",
"TDOBJECTS","N/A","    6","    2","    4","67 %","Include for different users: Data declaration for ZAV",
"VEDADATA","N/A","  111","   66","   45","41 %","Common Parts Contract Data",
"[Totle]"," ","4,322","2,987","1,335","31 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_RVADORDE","N/A","2,286","1,605","  681","30 %","Print Program for Sales Documents",
"ADDI_TYPES_BUYING","N/A","   85","   44","   41","48 %","Print Program for Sales Documents",
"ADDI_TYPES_DELIVERIES","N/A","   34","    5","   29","85 %","Print Program for Sales Documents",
"ADDI_TYPES_GOODS_MOVEMENT","N/A","    9","    2","    7","78 %","Print Program for Sales Documents",
"ADDI_TYPES_IDOC","N/A","  312","  219","   93","30 %","Print Program for Sales Documents",
"ADDI_TYPES_SALES_ORDER","N/A","   58","   17","   41","71 %","Print Program for Sales Documents",
"BDDIREKT","N/A","   19","    5","   14","74 %","Print Program for Sales Documents",
"LV01APRO","N/A","   31","   14","   17","55 %","Include contains the values for the log types",
"RVADOPFO","N/A","  194","  149","   45","23 %","INCLUDE for OPEN_FORM for SD Print Programs",
"RVADTABL","N/A","   31","   18","   13","42 %","INCLUDE for General Table Descriptions for Print Programs",
"RVDIREKT","N/A","  891","  673","  218","24 %","Direct Values",
"RVMESSAGE","N/A","   54","   38","   16","30 %","Direct Values",
"RVVBTYP","N/A","  116","   87","   29","25 %","Direct Values",
"SAPCAMFL","N/A","   17","    2","   15","88 %","Direct Values",
"SDZAVDAT","N/A","   58","   40","   18","31 %","Include for different users: Data declaration for ZAV",
"TDOBJECTS","N/A","    6","    2","    4","67 %","Include for different users: Data declaration for ZAV",
"VEDADATA","N/A","  111","   66","   45","41 %","Common Parts Contract Data",
"[Totle]"," ","4,312","2,986","1,326","31 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_RVADORES","N/A","2,268","1,542","  726","32 %","Print Program for Sales Documents",
"ADDI_TYPES_BUYING","N/A","   85","   44","   41","48 %","Print Program for Sales Documents",
"ADDI_TYPES_DELIVERIES","N/A","   34","    5","   29","85 %","Print Program for Sales Documents",
"ADDI_TYPES_GOODS_MOVEMENT","N/A","    9","    2","    7","78 %","Print Program for Sales Documents",
"ADDI_TYPES_IDOC","N/A","  312","  219","   93","30 %","Print Program for Sales Documents",
"ADDI_TYPES_SALES_ORDER","N/A","   58","   17","   41","71 %","Print Program for Sales Documents",
"BDDIREKT","N/A","   19","    5","   14","74 %","Print Program for Sales Documents",
"LV01APRO","N/A","   31","   14","   17","55 %","Include contains the values for the log types",
"RVADOPFO","N/A","  194","  149","   45","23 %","INCLUDE for OPEN_FORM for SD Print Programs",
"RVADTABL","N/A","   31","   18","   13","42 %","INCLUDE for General Table Descriptions for Print Programs",
"RVDIREKT","N/A","  891","  673","  218","24 %","Direct Values",
"RVMESSAGE","N/A","   54","   38","   16","30 %","Direct Values",
"RVVBTYP","N/A","  116","   87","   29","25 %","Direct Values",
"SAPCAMFL","N/A","   17","    2","   15","88 %","Direct Values",
"SDZAVDAT","N/A","   58","   40","   18","31 %","Include for different users: Data declaration for ZAV",
"TDOBJECTS","N/A","    6","    2","    4","67 %","Include for different users: Data declaration for ZAV",
"VEDADATA","N/A","  111","   66","   45","41 %","Common Parts Contract Data",
"[Totle]"," ","4,294","2,923","1,371","32 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_RVADORFR","N/A","2,205","1,514","  691","31 %","Print Program for Sales Documents",
"ADDI_TYPES_BUYING","N/A","   85","   44","   41","48 %","Print Program for Sales Documents",
"ADDI_TYPES_DELIVERIES","N/A","   34","    5","   29","85 %","Print Program for Sales Documents",
"ADDI_TYPES_GOODS_MOVEMENT","N/A","    9","    2","    7","78 %","Print Program for Sales Documents",
"ADDI_TYPES_IDOC","N/A","  312","  219","   93","30 %","Print Program for Sales Documents",
"ADDI_TYPES_SALES_ORDER","N/A","   58","   17","   41","71 %","Print Program for Sales Documents",
"BDDIREKT","N/A","   19","    5","   14","74 %","Print Program for Sales Documents",
"LV01APRO","N/A","   31","   14","   17","55 %","Include contains the values for the log types",
"RVADOPFO","N/A","  194","  149","   45","23 %","INCLUDE for OPEN_FORM for SD Print Programs",
"RVADTABL","N/A","   31","   18","   13","42 %","INCLUDE for General Table Descriptions for Print Programs",
"RVDIREKT","N/A","  891","  673","  218","24 %","Direct Values",
"RVMESSAGE","N/A","   54","   38","   16","30 %","Direct Values",
"RVVBTYP","N/A","  116","   87","   29","25 %","Direct Values",
"SAPCAMFL","N/A","   17","    2","   15","88 %","Direct Values",
"SDZAVDAT","N/A","   58","   40","   18","31 %","Include for different users: Data declaration for ZAV",
"TDOBJECTS","N/A","    6","    2","    4","67 %","Include for different users: Data declaration for ZAV",
"VEDADATA","N/A","  111","   66","   45","41 %","Common Parts Contract Data",
"[Totle]"," ","4,231","2,895","1,336","32 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_RVADORGB","N/A","2,178","1,533","  645","30 %","Print Program for Sales Documents",
"ADDI_TYPES_BUYING","N/A","   85","   44","   41","48 %","Print Program for Sales Documents",
"ADDI_TYPES_DELIVERIES","N/A","   34","    5","   29","85 %","Print Program for Sales Documents",
"ADDI_TYPES_GOODS_MOVEMENT","N/A","    9","    2","    7","78 %","Print Program for Sales Documents",
"ADDI_TYPES_IDOC","N/A","  312","  219","   93","30 %","Print Program for Sales Documents",
"ADDI_TYPES_SALES_ORDER","N/A","   58","   17","   41","71 %","Print Program for Sales Documents",
"BDDIREKT","N/A","   19","    5","   14","74 %","Print Program for Sales Documents",
"LV01APRO","N/A","   31","   14","   17","55 %","Include contains the values for the log types",
"RVADOPFO","N/A","  194","  149","   45","23 %","INCLUDE for OPEN_FORM for SD Print Programs",
"RVADTABL","N/A","   31","   18","   13","42 %","INCLUDE for General Table Descriptions for Print Programs",
"RVDIREKT","N/A","  891","  673","  218","24 %","Direct Values",
"RVMESSAGE","N/A","   54","   38","   16","30 %","Direct Values",
"RVVBTYP","N/A","  116","   87","   29","25 %","Direct Values",
"SAPCAMFL","N/A","   17","    2","   15","88 %","Direct Values",
"SDZAVDAT","N/A","   58","   40","   18","31 %","Include for different users: Data declaration for ZAV",
"TDOBJECTS","N/A","    6","    2","    4","67 %","Include for different users: Data declaration for ZAV",
"VEDADATA","N/A","  111","   66","   45","41 %","Common Parts Contract Data",
"[Totle]"," ","4,204","2,914","1,290","31 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_RVADORNL","N/A","2,149","1,520","  629","29 %","Print Program for Sales Documents",
"ADDI_TYPES_BUYING","N/A","   85","   44","   41","48 %","Print Program for Sales Documents",
"ADDI_TYPES_DELIVERIES","N/A","   34","    5","   29","85 %","Print Program for Sales Documents",
"ADDI_TYPES_GOODS_MOVEMENT","N/A","    9","    2","    7","78 %","Print Program for Sales Documents",
"ADDI_TYPES_IDOC","N/A","  312","  219","   93","30 %","Print Program for Sales Documents",
"ADDI_TYPES_SALES_ORDER","N/A","   58","   17","   41","71 %","Print Program for Sales Documents",
"BDDIREKT","N/A","   19","    5","   14","74 %","Print Program for Sales Documents",
"LV01APRO","N/A","   31","   14","   17","55 %","Include contains the values for the log types",
"RVADOPFO","N/A","  194","  149","   45","23 %","INCLUDE for OPEN_FORM for SD Print Programs",
"RVADTABL","N/A","   31","   18","   13","42 %","INCLUDE for General Table Descriptions for Print Programs",
"RVDIREKT","N/A","  891","  673","  218","24 %","Direct Values",
"RVMESSAGE","N/A","   54","   38","   16","30 %","Direct Values",
"RVVBTYP","N/A","  116","   87","   29","25 %","Direct Values",
"SAPCAMFL","N/A","   17","    2","   15","88 %","Direct Values",
"SDZAVDAT","N/A","   58","   40","   18","31 %","Include for different users: Data declaration for ZAV",
"TDOBJECTS","N/A","    6","    2","    4","67 %","Include for different users: Data declaration for ZAV",
"VEDADATA","N/A","  111","   66","   45","41 %","Common Parts Contract Data",
"[Totle]"," ","4,175","2,901","1,274","31 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_RVADORNO","N/A","2,266","1,601","  665","29 %","Print Program for Sales Documents",
"ADDI_TYPES_BUYING","N/A","   85","   44","   41","48 %","Print Program for Sales Documents",
"ADDI_TYPES_DELIVERIES","N/A","   34","    5","   29","85 %","Print Program for Sales Documents",
"ADDI_TYPES_GOODS_MOVEMENT","N/A","    9","    2","    7","78 %","Print Program for Sales Documents",
"ADDI_TYPES_IDOC","N/A","  312","  219","   93","30 %","Print Program for Sales Documents",
"ADDI_TYPES_SALES_ORDER","N/A","   58","   17","   41","71 %","Print Program for Sales Documents",
"BDDIREKT","N/A","   19","    5","   14","74 %","Print Program for Sales Documents",
"LV01APRO","N/A","   31","   14","   17","55 %","Include contains the values for the log types",
"RVADOPFO","N/A","  194","  149","   45","23 %","INCLUDE for OPEN_FORM for SD Print Programs",
"RVADTABL","N/A","   31","   18","   13","42 %","INCLUDE for General Table Descriptions for Print Programs",
"RVDIREKT","N/A","  891","  673","  218","24 %","Direct Values",
"RVMESSAGE","N/A","   54","   38","   16","30 %","Direct Values",
"RVVBTYP","N/A","  116","   87","   29","25 %","Direct Values",
"SAPCAMFL","N/A","   17","    2","   15","88 %","Direct Values",
"SDZAVDAT","N/A","   58","   40","   18","31 %","Include for different users: Data declaration for ZAV",
"TDOBJECTS","N/A","    6","    2","    4","67 %","Include for different users: Data declaration for ZAV",
"VEDADATA","N/A","  111","   66","   45","41 %","Common Parts Contract Data",
"[Totle]"," ","4,292","2,982","1,310","31 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_RVADORSE","N/A","2,144","1,512","  632","29 %","Print Program for Sales Documents",
"ADDI_TYPES_BUYING","N/A","   85","   44","   41","48 %","Print Program for Sales Documents",
"ADDI_TYPES_DELIVERIES","N/A","   34","    5","   29","85 %","Print Program for Sales Documents",
"ADDI_TYPES_GOODS_MOVEMENT","N/A","    9","    2","    7","78 %","Print Program for Sales Documents",
"ADDI_TYPES_IDOC","N/A","  312","  219","   93","30 %","Print Program for Sales Documents",
"ADDI_TYPES_SALES_ORDER","N/A","   58","   17","   41","71 %","Print Program for Sales Documents",
"BDDIREKT","N/A","   19","    5","   14","74 %","Print Program for Sales Documents",
"LV01APRO","N/A","   31","   14","   17","55 %","Include contains the values for the log types",
"RVADOPFO","N/A","  194","  149","   45","23 %","INCLUDE for OPEN_FORM for SD Print Programs",
"RVADTABL","N/A","   31","   18","   13","42 %","INCLUDE for General Table Descriptions for Print Programs",
"RVDIREKT","N/A","  891","  673","  218","24 %","Direct Values",
"RVMESSAGE","N/A","   54","   38","   16","30 %","Direct Values",
"RVVBTYP","N/A","  116","   87","   29","25 %","Direct Values",
"SAPCAMFL","N/A","   17","    2","   15","88 %","Direct Values",
"SDZAVDAT","N/A","   58","   40","   18","31 %","Include for different users: Data declaration for ZAV",
"TDOBJECTS","N/A","    6","    2","    4","67 %","Include for different users: Data declaration for ZAV",
"VEDADATA","N/A","  111","   66","   45","41 %","Common Parts Contract Data",
"[Totle]"," ","4,170","2,893","1,277","31 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_SCORECARDS","N/A","  394","  226","  168","43 %","AM: Scorecards",
"[Totle]"," ","  394","  226","  168","43 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_SCORECARDS_2","N/A","  137","   65","   72","53 %","",
"[Totle]"," ","  137","   65","   72","53 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_SCORECARDS_EQUIPMENTS","N/A","  213","  138","   75","35 %","Extract equipment data for BO",
"[Totle]"," ","  213","  138","   75","35 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_SCORECARDS_INIT","N/A","  306","  176","  130","42 %","AM: Scorecards initial load",
"[Totle]"," ","  306","  176","  130","42 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_SCORECARDS_INIT_2","N/A","  117","   53","   64","55 %","AM: Scorecards 2 initial load",
"[Totle]"," ","  117","   53","   64","55 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_SC_TEST","N/A","  275","  133","  142","52 %","AM: P026 Supercession",
"[Totle]"," ","  275","  133","  142","52 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_SEO_PART_DETL","N/A","   18","    4","   14","78 %","Search equipment created in given period and plant.",
"YAM_SEO_FRM","N/A","  322","  114","  208","65 %","Include YSE_FORM",
"YAM_SEO_TOP","N/A","  123","   84","   39","32 %","Include YSE_TOP",
"[Totle]"," ","  463","  202","  261","56 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_SET_NOCO_DELETED_NOTIF","N/A","  240","  141","   99","41 %","Set NOCO for notifications with DLTFLG",
"[Totle]"," ","  240","  141","   99","41 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_SPAREPART_RETURN","N/A","  696","  417","  279","40 %","AM: Reasoncode on returned spareparts",
"[Totle]"," ","  696","  417","  279","40 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_SPRO","N/A","   26","    6","   20","77 %","Aftermarket customizing",
"[Totle]"," ","   26","    6","   20","77 %"," ",


